"id_produk","Title","Price","Luas_Bangunan","Luas_Tanah","Kamar_Tidur","Tipe_Properti","Tipe_Penawaran","Lokasi"
"1103","Disewakan Rumah Minimalis Elegan Villa Puncak Tidar yang Asri dan Sejuk Malang","45000000","74","112","2","Rumah","Dijual","Batu"
"1104","Rumah Jl Buah Buahan Kota Malang Hunian Asri  Siap Huni","60000000","200","320","4","Rumah","Dijual","Batu"
"1105","Disewakan Rumah Akses Mudah Jalan Ungaran Klojen","100000000","275","379","5","Rumah","Dijual","Batu"
"1106","RUMAH MINIMALIS DEKAT RSI DI PULAU-PULAU KLOJEN MALANG","30000000","100","191","2","Rumah","Dijual","Batu"
"1107","Disewakan Rumah Villa Puncak Tidar Murah Meriah Minimalis Asri Malang","45000000","83","135","2","Rumah","Dijual","Batu"
"1108","Rumah Siap Huni Di Ijen Nirwana Lokasi Tengah Kota Keamanan One Gate System","85000000","150","281","4","Rumah","Dijual","Batu"
"1109","Di Sewakan Rumah Mewah Full Furnish Harga Miringdi Dieng Malang","165000000","600","540","9","Rumah","Dijual","Batu"
"1110","Disewakan Rumah One Gate System Kawasan Eksklusif di Ijen Nirwana Malang","130000000","260","170","5","Rumah","Dijual","Batu"
"1111","Disewakan Rumah Jalan Ijen Nirwana Residence","55000000","90","144","4","Rumah","Dijual","Batu"
"1112","R14 Disewakan Rumah Minimalis Harga Terjangkau di Dieng Malang","22000000","40","78","2","Rumah","Dijual","Batu"
"1113","Disewakan Rumah Minimalis Modern di Kompleks Ijen Nirwana Asri Klojen Malang","110000000","115","135","3","Rumah","Dijual","Batu"
"1114","Disewakan Rumah Akses Mudah Jalan Ungaran Klojen","100000000","275","379","5","Rumah","Dijual","Batu"
"1115","Rumah Mewah Semi Furnished Bagus Asri di Dieng Malang","75000000","167","240","3","Rumah","Dijual","Batu"
"1116","Disewakan Rumah Daerah Kawi Tengah Kota Malang","300000000","800","900","5","Rumah","Dijual","Batu"
"1117","Rumah Sewa 2lt Furnish Di Perumahan Mewah Ijen Nirwana","95000000","180","250","4","Rumah","Dijual","Batu"
"1118","Disewakan Rumah Jalan Ungaran Kota Malang Hunian Nyaman dan Aman","100000000","275","379","5","Rumah","Dijual","Batu"
"1119","DIJUAL/DISEWAKAN RUMAH DI KAWASAN ELITE IJEN NIRWANA MALANG","55000000","90","144","3","Rumah","Dijual","Batu"
"1120","Disewakan Rumah di Dieng Residence Malang Hunian Nyaman dan Aman","22000000","40","78","2","Rumah","Dijual","Batu"
"1121","Rumah Disewakan di Bunul Malang GMK00351","30000000","150","145","2","Rumah","Dijual","Batu"
"1122","Rumah Sewa di Buah-Buahan Dekat MOG MCP Cyber Mall Univ Merdeka","55000000","250","340","6","Rumah","Dijual","Batu"
"1123","Disewakan Rumah Full Furnish di The OZ Tidar Malang","73500000","45","84","2","Rumah","Dijual","Batu"
"1124","Rumah Kontrak di Area Burung-Burung Sukun Lengkap Dengan Perabot","40000000","116","261","3","Rumah","Dijual","Batu"
"1125","Disewakan Rumah Luas Strategis Harga Super Murah di Raya Tidar Malang","25000000","200","273","5","Rumah","Dijual","Batu"
"1126","Di Sewakan Rumah Istana Dieng Malang Udara Sejuk Dekat Tempat Kuliner","50000000","150","200","3","Rumah","Dijual","Batu"
"1127","Rumah Minimalis Dan Siap Huni Di Dieng","55000000","112","140","3","Rumah","Dijual","Batu"
"1128","Di Sewakan Rumah Istana Dieng Malang Udara Sejuk One Gate System Service","50000000","150","200","3","Rumah","Dijual","Batu"
"1129","Rumah Beserta Furnished di Perumahan Elite Ijen Nirwana Lokasi Pusat Kota Lingkunga...","85000000","250","228","3","Rumah","Dijual","Batu"
"1130","Di Sewakan Rumah Siap Huni Di De Rumah Malang Kota","90000000","300","256","3","Rumah","Dijual","Batu"
"1131","RUMAH BESAR BANGUNAN KUNO YANG TERAWAT DI TENGAH KOTA PARKIR LUAS","600000000","600","1100","6","Rumah","Dijual","Batu"
"1132","Disewakan Ruma Semi Furniture","30000000","150","154","3","Rumah","Dijual","Batu"
"1133","Rumah Ijen Nirwana Kota Malang Siap Huni  Akses Mobil","110000000","175","377","3","Rumah","Dijual","Batu"
"1134","Di Sewakan Rumah Bagus Lokasi Dieng Malang FULL FURNISH Termurah","62500000","94","96","3","Rumah","Dijual","Batu"
"1135","Disewakan Rumah Murah Luas Strategis di Oro-Oro Dowo Klojen Malang","80000000","330","110","3","Rumah","Dijual","Batu"
"1136","Disewakan Rumah Villa Puncak Tidar Luas Full Furnished Megah Mewah Malang ","100000000","170","220","3","Rumah","Dijual","Batu"
"1137","Disewakan Rumah Minimalis Cantik Full Furnished di Ijen Nirwana Klojen Malang","120000000","90","144","3","Rumah","Dijual","Batu"
"1138","Rumah Jl Buah Buahan Kota Malang Hunian Asri  Siap Huni","60000000","200","320","4","Rumah","Dijual","Batu"
"1139","Di Sewakan Rumah Ijen Nirwana Malang Modern Minimalis Harga Nego","85000000","156","169","4","Rumah","Dijual","Batu"
"1140","Di Sewakan Rumah Semi Furnished Di Ijen Nirwana Malang","130000000","260","180","3","Rumah","Dijual","Batu"
"1141","Simpang Wilis Malang","195000000","450","535","3","Rumah","Dijual","Batu"
"1142","Rumah Beserta Furnished di Perumahan Elite Ijen Nirwana Lokasi Pusat Kota","85000000","250","228","3","Rumah","Dijual","Batu"
"1143","Ijen Nirwana Kota Malang","85000000","250","228","3","Rumah","Dijual","Batu"
"1144","Disewakan Rumah Murah di Kompleks Elit Asri Sejuk Greenland Tidar Malang","40000000","65","105","2","Rumah","Dijual","Batu"
"1145"," Disewakan Rumah Oro Oro Dowo Kota Malang Lokasi Strategis Pusat Kota","80000000","110","110","3","Rumah","Dijual","Batu"
"1146","DISEWAKAN RUMAH USAHA EKS PABRIK ROTI DI MAYJEN PANJAITAN BETEK MALANG","300000000","2361","1147","5","Rumah","Dijual","Batu"
"1147","Disewakan Rumah Luas Murah Siap Huni di Jalan Raya Langsep Malang","65000000","500","350","4","Rumah","Dijual","Batu"
"1148","Disewakan Rumah Malang Kota Strategis Jalan Ungaran","140000000","300","492","5","Rumah","Dijual","Batu"
"1149","RUMAH ANTIK BANGUNAN BELANDA DI TENGAH KOTA COCOK UNTUK USAHA","125000000","500","656","5","Rumah","Dijual","Batu"
"1150","Disewakan Rumah Murah Luas Semi Furnished di Istana Dieng Malang","50000000","150","200","2","Rumah","Dijual","Batu"
"1151","Rumah Disewakan di Ijen Nirwana Malang GMK00430","110000000","115","135","3","Rumah","Dijual","Batu"
"1152","Rumah Disewakan di Ijen Nirwana Malang GMK00430","110000000","115","135","3","Rumah","Dijual","Batu"
"1153","Rumah Tengah Kota Malang Daerah Gunung-Gunung","40000000","180","207","5","Rumah","Dijual","Batu"
"1154","Di Sewakan Rumah Mewah Full Furnish Harga Miringdi Dieng Malang","165000000","600","540","9","Rumah","Dijual","Batu"
"1155","Rumah Di Daerah Gunung-gunung Pusat Kota Malang Cocok Untuk Tempat Tinggal Maupun K...","200000000","405","450","3","Rumah","Dijual","Batu"
"1156","Rumah Ex-Toko Kain Daerah Kasin Malang (KM-31/IDA)","50000000","276","319","4","Rumah","Dijual","Batu"
"1157","Disewakan Rumah Kawasan Elit Dekat Mall dan Sekolah di Ijen Nirwana Malang","55000000","90","144","4","Rumah","Dijual","Batu"
"1158","Rumah siap huni di Greenland Tidar Malang","35000000","55","98","2","Rumah","Dijual","Batu"
"1159","RUMAH ANTIK BANGUNAN BELANDA DI TENGAH KOTA COCOK UNTUK USAHA","125000000","500","656","5","Rumah","Dijual","Batu"
"1160","Disewakan Rumah Malang Kota Strategis Jalan Ungaran","140000000","300","492","5","Rumah","Dijual","Batu"
"1161","Rumah Luas dan Banyak Kamar Lokasi Langsep Buah-buahan Sangat Strategis Pinggir Jal...","175000000","400","660","5","Rumah","Dijual","Batu"
"1162","Disewakan Rumah Bagus Nyaman 4 Kamar Kawasan Jalan Raya Langsep","65000000","500","350","4","Rumah","Dijual","Batu"
"1163","Disewakan Rumah Strategis Pusat Kota Aris Munandar Malang","150000000","700","878","5","Rumah","Dijual","Batu"
"1164","Rumah Hunian 4 Kamar di Jalan Dr. Wahidin Malang (IH-288-GU)","60000000","150","96","4","Rumah","Dijual","Batu"
"1165","Rumah di Indragiri Malang Banyak Kamar Tidak Jauh dari Pusat Kota Strategis","100000000","320","398","6","Rumah","Dijual","Batu"
"1166","Rumah Daerah Sulfat","18500000","120","156","2","Rumah","Dijual","Batu"
"1167","RUMAH TERAWAT BANGUNAN 2 LANTAI LOKASI NYAMAN TAMAN SULFAT SIAP HUNI","45000000","90","135","3","Rumah","Dijual","Batu"
"1168","Rumah Daerah Sulfat","18500000","120","156","2","Rumah","Dijual","Batu"
"1169","Mau Sewa Rumah Murah Nyaman Lokasi Strategis?? Ya di Kawasan Titan Titan Ajaa","25000000","115","1155","2","Rumah","Dijual","Batu"
"1170","Rumah Minimalis 2 Lantai di Cluster Golf Araya yang Tenang","55000000","200","162","3","Rumah","Dijual","Batu"
"1171","Rumah Hunian daerah Jalan Perunggu Malang (IH-264-YE&YV)","40000000","181","181","4","Rumah","Dijual","Batu"
"1172","Rumah Luas di Taman Indrakila Golf Araya Malang (IP-823-AN)","125000000","330","336","3","Rumah","Dijual","Batu"
"1173","Rumah Hunian Kamar 3 di Kawasan PBI Araya Malang (IH-557-ES)","28000000","100","135","3","Rumah","Dijual","Batu"
"1174","Rumah Disewakan di Kawasan Ijen Malang GMK00010","500000000","800","900","16","Rumah","Dijual","Batu"
"1175","Rumah Disewakan di jalan buah Malang GMK00244","150000000","252","552","7","Rumah","Dijual","Batu"
"1176","RUMAH MINIMALIS 2 LANTAI POSISI HOOK KONDISI ISTIMEWA TENGAH KOTA","85000000","250","281","4","Rumah","Dijual","Batu"
"1177","Disewakan Rumah 75 juta per tahun di Lawang Malang","7500000","36","72","2","Rumah","Dijual","Batu"
"1178","Rumah Hunian 4 Kamar daerah PBI Araya Malang (IH-270-ES)","150000000","300","360","4","Rumah","Dijual","Batu"
"1179","VILLA ASRI NAN SEJUK GRAND TRAWAS","100000000","250","410","3","Rumah","Dijual","Batu"
"1180","Disewakan Rumah Lokasi Bunulrejo Sulfat","16000000","70","100","2","Rumah","Dijual","Batu"
"1181","Rumah Di Hamid Rusdi Cocok Untuk Hunian Atau Tempat Usaha","100000000","300","554","4","Rumah","Dijual","Batu"
"1182","Rumah Dikontrakkan Strategis Bunul / Srikandi Kota Malang","32000000","200","130","4","Rumah","Dijual","Batu"
"1183","Rumah Disewakan di Jalan Hamid Rusdi Bunul Malang GMK00558","40000000","275","356","3","Rumah","Dijual","Batu"
"1184","Rumah Minimalis Di Perumahan Elit Ijen Nirwana","85000000","156","169","4","Rumah","Dijual","Batu"
"1185","Rumah Luas Cocok Untuk Kantor/Tempat Tinggal di Daerah Kasin Malang (KM-35/EVI)","30000000","200","308","4","Rumah","Dijual","Batu"
"1186","Rumah Hunian di Pandanwangi Green Park Malang (IH-265-AS)","28000000","100","100","3","Rumah","Dijual","Batu"
"1187","Di Sewakan Rumah FULL BANGUNAN FULL FURNISH di Greenland Tidar Malang","40000000","100","120","2","Rumah","Dijual","Batu"
"1188","Di Sewakan Rumah Bagus Terawat Murah di Greenland Malang","45000000","82","120","3","Rumah","Dijual","Batu"
"1189","DISEWAKAN RUMAH BARU DI AUSTINVILLE MALANG","50000000","150","135","3","Rumah","Dijual","Batu"
"1190","DISEWAKAN RUMAH VILLA PUNCAK TIDAR MALANG","45000000","80","180","3","Rumah","Dijual","Batu"
"1191","Rumah Austinville Kota Malang Hunian Nyaman Lingkungan Aman","50000000","220","135","3","Rumah","Dijual","Batu"
"1192","Disewakan Rumah Tidar Kota Malang Full Furnished  Lingkungan Nyaman","95000000","400","314","5","Rumah","Dijual","Batu"
"1193","Disewakan Rumah Terawat daerah Villa Puncak Tidar","125000000","45","300","5","Rumah","Dijual","Batu"
"1194","Disewakan Rumah Asri Minimalis 1 Lantai di Greenland Malang","60000000","45","90","2","Rumah","Dijual","Batu"
"1195","Disewakan Rumah Terawat Minimalis di Greenland Tidar Malang","60000000","220","90","2","Rumah","Dijual","Batu"
"1196","Disewakan Rumah Siap Huni Full Furnish di Tidar Malang","95000000","500","314","5","Rumah","Dijual","Batu"
"1197","Disewakan Rumah Istana Dieng Raya","150000000","80","300","5","Rumah","Dijual","Batu"
"1198","Disewakan Rumah Asri Terawat di Greenland Tidar Malang","45000000","90","125","3","Rumah","Dijual","Batu"
"1199","Rumah 3 Kamar SHM Nyaman Murah di Puncak Himawan Tidar Malang","30000000","60","120","3","Rumah","Dijual","Batu"
"1200","Di Sewakan Rumah FREE FURNISH Lingkungan Asri diGreenland Tidar Malang ","76000000","84","105","2","Rumah","Dijual","Batu"
"1201","Disewakan Rumah Tidar Villa Estate Kota Malang Siap Huni  Nyaman","20000000","36","84","2","Rumah","Dijual","Batu"
"1202","Rumah Salahutu Tidar Kota Malang Lingkungan Aman dan Nyaman","27500000","300","99","2","Rumah","Dijual","Batu"
"1203","Rumah Disewa Kan Bangunan Kolonial Di Depan RS Supraoen. Cocok Untuk Kantor Dan Cafe","180000000","250","411","5","Rumah","Dijual","Batu"
"1204","Disewakan Rumah Ada Rooftop Dekat Ma Chung di Villa Puncak Tidar Malang","75000000","250","205","5","Rumah","Dijual","Batu"
"1205","Rumah Luas 310 m2 di Mundu Buah-Buahan Malang (IP-623-LI)","85000000","45","310","3","Rumah","Dijual","Batu"
"1206","Disewakan Rumah Asri Minimalis di Greenland Tidar Malang","45000000","80","125","3","Rumah","Dijual","Batu"
"1207","Rumah 2 Kamar Bagus Nyaman Villa Puncak Tidar Malang","32500000","80","135","2","Rumah","Dijual","Batu"
"1208","Murah Siap Huni di Bridgetown Tidar","25000000","45","84","2","Rumah","Dijual","Batu"
"1209","Disewakan Rumah Tidar Villa Estate Kota Malang Siap Huni  Nyaman","20000000","84","84","2","Rumah","Dijual","Batu"
"1210","Rumah Salahutu Tidar Kota Malang Lingkungan Aman dan Nyaman","27500000","36","99","2","Rumah","Dijual","Batu"
"1211","Rumah Disewa Kan Bangunan Kolonial Di Depan RS Supraoen. Cocok Untuk Kantor Dan Cafe","180000000","300","411","5","Rumah","Dijual","Batu"
"1212","R73 Disewakan Rumah Siap Huni di Mulyorejo Bandulan Sukun Malang","17000000","60","78","2","Rumah","Dijual","Batu"
"1213","Disewakan Rumah Di Greenland Tidar Malang Lingkungan Aman dan Nyaman","45000000","80","125","3","Rumah","Dijual","Batu"
"1214","Disewakan Murah Rumah Bagus Nyaman 2 Kamar di Greenland Tidar Malang","28500000","45","90","2","Rumah","Dijual","Batu"
"1215","Disewakan Rumah Austinville Kota Malang View Bagus  Keamanan 24 Jam","50000000","86","135","3","Rumah","Dijual","Batu"
"1216","Disewakan Rumah Villa Bukit Tidar Kota Malang Siap Huni  Nyaman","25000000","70","105","2","Rumah","Dijual","Batu"
"1217","Rumah Di Daerah Sukun Lokasi Pinggir Jalan Besar","135000000","300","411","5","Rumah","Dijual","Batu"
"1218","Disewakan Rumah di Villa Puncak Tidar Kota Malang Kawasan Aman dan Nyaman","125000000","400","300","4","Rumah","Dijual","Batu"
"1219","Disewakan Rumah Villa Puncak Tidar Kota Malang View Bagus  Siap Huni","45000000","60","135","2","Rumah","Dijual","Batu"
"1220","Disewakan Rumah Ada Rooftop Dekat Ma Chung di Villa Puncak Tidar Malang","75000000","250","205","5","Rumah","Dijual","Batu"
"1221","Disewakan Rumah Siap Huni Full Furnish Dekat Mall di Bukit Dieng Malang","55000000","250","150","5","Rumah","Dijual","Batu"
"1222","Disewakan Rumah Security 24 Jam Kawasan Elit Malang di Istana Dieng Malang","84000000","150","200","2","Rumah","Dijual","Batu"
"1223","Rumah Janti Barat","20000000","40","80","2","Rumah","Dijual","Batu"
"1224","Disewakan Rumah Greenland Tidar Bagus Nyaman Luas Murah 3 Kamar","45000000","80","125","3","Rumah","Dijual","Batu"
"1225","Rumah Luas 310 m2 di Mundu Buah-Buahan Malang (IP-623-LI)","85000000","250","310","3","Rumah","Dijual","Batu"
"1226","Rumah Minimalis daerah Bridge Town Tidar Malang (IP-815-AT)","25000000","45","84","2","Rumah","Dijual","Batu"
"1227","Rumah Minimalis di Kawasan Elit Dieng (KM-27/GUN)","30000000","60","98","2","Rumah","Dijual","Batu"
"1228","Disewakan Rumah Minimalis Siap Huni Kawasan Elit di Puncak Dieng Eksklusif","70000000","200","250","4","Rumah","Dijual","Batu"
"1229","Disewakan Rumah Bagus Nyaman 3 Kamar Kawasan Asri Istana Dieng","50000000","150","200","3","Rumah","Dijual","Batu"
"1230","Disewakan Rumah Greenland Tidar Bagus Nyaman Luas Murah","45000000","80","125","3","Rumah","Dijual","Batu"
"1231","Disewakan Rumah Megah Lingkungan Aman Nyaman di Villa Puncak Tidar Malang","75000000","250","205","5","Rumah","Dijual","Batu"
"1232","Rumah Disewakan Janti Sukun - Malang kota","20000000","98","122","2","Rumah","Dijual","Batu"
"1233","Jalan Mulyorejo Bandulan Sukun Malang","17000000","60","78","2","Rumah","Dijual","Batu"
"1234","Disewakan Rumah Asri Terawat Lokasi di Greenland Tidar Malang","30000000","54","105","2","Rumah","Dijual","Batu"
"1235","Disewakan Rumah Istana Dieng Raya","150000000","500","300","5","Rumah","Dijual","Batu"
"1236","R42 Disewakan Rumah Asri Siap Huni di Villa Puncak Tidar Malang","80000000","60","112","2","Rumah","Dijual","Batu"
"1237","Disewakan Rumah Mewah Kondisi Terawat Full Furnished di Tidar Bawah Malang","95000000","200","314","5","Rumah","Dijual","Batu"
"1238","Disewakan Rumah Minimalis 15 Lantai di Villa Dieng Residence Malang","35000000","54","98","3","Rumah","Dijual","Batu"
"1239","Disewakan Rumah Istana Dieng Kota Malang Kawasan Elite  Hunian Asri","95000000","150","200","3","Rumah","Dijual","Batu"
"1240","Di Sewakan Rumah FREE FURNISH Lingkungan Asri diGreenland Tidar Malang ","76000000","60","105","2","Rumah","Dijual","Batu"
"1241","Disewakan Rumah FULL FURNISH di Bukit Dieng Malang Siap Huni","75000000","225","300","4","Rumah","Dijual","Batu"
"1242","Rumah Banyak Kamar di Villa Puncak Tidar Dekat MaChung Murah Minimalis","45000000","95","150","4","Rumah","Dijual","Batu"
"1243","Disewakan Rumah Terawat daerah Villa Puncak Tidar","125000000","400","300","5","Rumah","Dijual","Batu"
"1244","Disewakan Rumah Terawat daerah Villa Puncak Tidar","125000000","400","300","5","Rumah","Dijual","Batu"
"1245","R70 Disewakan Rumah Terawat Full Bangunan Siap Huni di Sukun Malang","30000000","160","160","2","Rumah","Dijual","Batu"
"1246","R42 Disewakan Rumah Asri Siap Huni di Villa Puncak Tidar Malang","80000000","60","112","2","Rumah","Dijual","Batu"
"1247","DISEWAKAN RUMAH SIAP PAKAI DI GAMBUTA TIDAR MALANG DIKELILINGI UNIV DI MALANG","27500000","72","91","2","Rumah","Dijual","Batu"
"1248","Disewakan Rumah Cantik Siap Huni Di Tidar Malang Lokasi Aman Tenang & Nyaman","95000000","200","314","5","Rumah","Dijual","Batu"
"1249","Rumah sewa lengkap furnish di Tidar Greenland Malang","35000000","60","105","2","Rumah","Dijual","Batu"
"1250","Rumah Tidar Malang 3 Kamar SHM Murah Banget","35000000","100","136","3","Rumah","Dijual","Batu"
"1251","RUMAH LUAS BISA UNTUK USAHA DI NOL JALAN RAYA TIDAR MALANG","200000000","500","492","5","Rumah","Dijual","Batu"
"1252","Disewakan Rumah daerah Dieng Akses Mudah","125000000","500","406","8","Rumah","Dijual","Batu"
"1253"," Disewakan Rumah Greenland Kota Malang Siap Huni  Akses Mobil","45000000","100","120","3","Rumah","Dijual","Batu"
"1254","Disewakan Rumah Cantik Siap Huni di Villa Puncak Tidar Malang","55000000","150","180","4","Rumah","Dijual","Batu"
"1255","Disewakan Rumah Bagus Austinville 3 Kamar Luas Nyaman Murah","50000000","86","135","3","Rumah","Dijual","Batu"
"1256","Disewakan Rumah Minimalis Siap Huni Lingkungan Aman di Villa Puncak Tidar Malang","55000000","150","180","4","Rumah","Dijual","Batu"
"1257","Disewakan Rumah Modern Villa Puncak Tidar","40000000","60","112","2","Rumah","Dijual","Batu"
"1258","Disewakan Rumah Murah Perumahan Atrani Estate","30000000","60","98","2","Rumah","Dijual","Batu"
"1259","Disewakan Rumah daerah Dieng Akses Mudah","125000000","500","406","7","Rumah","Dijual","Batu"
"1260","Di Sewakan Rumah Istana Dieng Malang Full Furnished Keamanan 24 Jam","300000000","500","496","5","Rumah","Dijual","Batu"
"1261","Disewakan Rumah Villa Puncak Tidar Kota Malang Suasana Asri dan Nyaman","45000000","83","135","2","Rumah","Dijual","Batu"
"1262","R15 Disewakan Rumah Murah Kondisi Terawat di Tidar Bridgetown Malang","23000000","45","84","2","Rumah","Dijual","Batu"
